@relation ADM2-weka.filters.unsupervised.attribute.Remove-R1

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute at4 numeric
@attribute at5 numeric
@attribute at6 numeric
@attribute at7 numeric
@attribute at8 numeric
@attribute at9 numeric
@attribute at10 numeric
@attribute at11 numeric
@attribute at12 numeric
@attribute at13 numeric
@attribute at14 numeric
@attribute at15 numeric
@attribute at16 numeric
@attribute at17 numeric
@attribute at18 numeric
@attribute at19 numeric
@attribute at20 numeric
@attribute at21 numeric
@attribute at22 numeric
@attribute at23 numeric
@attribute class {APROVADO,REPROVADO}

@data
17,0,0,0,2,26,0,1,1,1,0,0,5,2,0,0,0,0,0,0,0,0,13,APROVADO
27,0,0,0,3,44,0,2,3,0,0,0,5,1,0,0,0,0,0,0,0,1,21,APROVADO
56,0,0,0,28,53,0,1,1,0,0,0,3,2,2,0,0,0,0,0,0,1,37,APROVADO
75,0,2,0,30,138,0,2,1,0,0,0,7,4,8,0,0,0,0,0,0,0,24,APROVADO
1,0,0,0,0,10,0,2,1,0,0,1,5,3,6,0,0,0,0,0,0,0,5,REPROVADO
47,0,0,0,16,74,0,1,1,0,0,0,3,2,1,0,0,0,0,0,0,1,13,APROVADO
0,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,APROVADO
17,0,0,0,0,63,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,23,APROVADO
53,0,0,0,27,68,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,14,APROVADO
56,0,0,0,0,72,0,2,2,0,0,0,8,4,2,0,0,0,0,0,0,2,42,APROVADO
50,0,0,0,23,60,0,1,1,0,0,0,11,7,0,0,0,0,0,0,0,2,14,APROVADO
15,0,0,0,12,69,0,1,1,0,0,0,3,2,2,0,0,0,0,0,0,1,16,APROVADO
152,0,0,0,46,160,0,2,2,0,0,0,7,4,1,0,0,0,0,0,0,1,58,APROVADO
51,0,0,0,16,47,0,1,1,0,0,0,2,5,0,0,0,0,0,0,0,1,25,APROVADO
78,0,0,0,9,115,0,2,3,0,0,0,7,6,3,0,0,0,0,0,0,2,12,APROVADO
23,0,0,0,24,38,0,1,1,0,0,0,9,2,0,0,0,0,0,0,0,1,6,APROVADO
26,0,0,0,22,38,0,1,1,0,0,0,3,2,2,0,0,0,0,0,0,0,3,APROVADO
24,0,0,0,0,118,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,42,APROVADO
81,0,0,0,8,115,0,1,1,0,0,0,9,3,1,0,0,0,0,0,0,3,17,APROVADO
32,0,0,0,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,APROVADO
30,0,0,0,0,57,0,1,1,0,0,0,2,1,3,0,0,0,0,0,0,1,27,APROVADO
16,0,0,0,7,40,0,1,1,0,0,0,4,7,0,0,0,0,0,0,0,1,13,APROVADO
77,0,0,0,3,35,0,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,16,APROVADO
91,0,0,0,51,64,0,1,1,0,0,0,4,3,5,0,0,0,0,0,0,0,16,APROVADO
37,0,0,0,2,46,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,1,16,APROVADO
23,0,0,0,1,32,0,1,1,0,0,0,3,2,1,0,0,0,0,0,0,0,7,APROVADO
63,0,0,0,13,93,0,1,1,0,0,0,5,5,11,0,0,0,0,0,0,3,42,APROVADO
1,0,0,0,0,15,0,1,2,0,0,0,7,5,2,0,0,0,0,0,0,2,2,REPROVADO
66,0,0,0,34,31,0,1,1,0,0,0,6,3,0,0,0,0,0,0,0,2,23,APROVADO
2,0,0,0,0,11,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6,APROVADO
6,0,0,0,4,28,0,1,1,0,0,0,6,2,3,0,0,0,0,0,0,0,10,REPROVADO
30,0,0,0,19,35,0,1,1,0,0,0,7,3,1,0,0,0,0,0,0,0,10,APROVADO
2,0,0,0,2,9,0,1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,8,REPROVADO
13,0,0,0,0,42,0,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0,8,APROVADO
20,0,0,0,2,24,0,1,1,0,0,0,3,2,1,0,0,0,0,0,0,0,6,APROVADO
19,0,0,0,11,45,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,3,39,APROVADO
13,0,0,0,5,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,15,REPROVADO
