@relation TECSEG-weka.filters.unsupervised.attribute.Remove-R1

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute at4 numeric
@attribute at5 numeric
@attribute at6 numeric
@attribute at7 numeric
@attribute at8 numeric
@attribute at9 numeric
@attribute at10 numeric
@attribute at11 numeric
@attribute at12 numeric
@attribute at13 numeric
@attribute at14 numeric
@attribute at15 numeric
@attribute at16 numeric
@attribute at17 numeric
@attribute at18 numeric
@attribute at19 numeric
@attribute at20 numeric
@attribute at21 numeric
@attribute at22 numeric
@attribute at23 numeric
@attribute class {APROVADO,REPROVADO}

@data
27,0,0,0,19,69,1,2,2,0,0,0,8,3,38,1,1,1,0,19,1,6,7,APROVADO
39,0,14,0,0,93,0,0,0,0,0,0,3,1,25,8,4,4,1,18,3,15,4,APROVADO
43,0,0,0,14,115,1,0,0,0,0,0,0,1,46,6,3,3,1,9,3,11,10,APROVADO
21,0,0,0,1,83,2,2,3,0,0,0,23,15,16,1,1,1,0,7,1,8,2,REPROVADO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROVADO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROVADO
37,0,0,0,2,97,1,1,1,1,0,0,8,8,22,4,3,3,2,16,1,21,5,APROVADO
33,0,0,0,12,50,0,1,1,0,0,0,7,2,6,9,3,3,3,14,3,11,4,APROVADO
123,0,0,0,52,120,2,1,1,0,0,0,20,3,41,8,3,3,4,33,4,79,39,APROVADO
139,0,0,0,0,187,0,1,1,0,0,0,2,2,26,16,4,4,1,29,6,31,9,APROVADO
36,0,1,0,0,55,0,1,1,0,0,0,6,4,5,5,3,3,1,17,5,11,1,APROVADO
59,0,0,0,0,86,1,2,2,0,0,0,12,9,23,7,4,4,1,23,4,4,4,APROVADO
43,0,0,0,1,80,0,1,1,0,0,0,6,5,8,5,3,3,1,6,3,16,8,APROVADO
84,0,0,0,55,102,0,1,1,0,0,0,2,2,9,8,4,4,1,21,3,24,7,APROVADO
53,0,0,0,36,58,0,1,1,0,0,0,3,1,16,8,4,4,2,62,4,9,9,APROVADO
31,0,0,0,13,42,0,1,1,0,0,0,3,2,11,7,4,4,2,15,4,8,5,APROVADO
20,0,0,0,13,36,0,1,1,0,0,0,2,1,2,9,4,4,1,18,5,2,2,APROVADO
52,0,0,0,8,92,1,1,1,0,0,0,4,2,13,11,3,3,1,15,5,11,4,APROVADO
45,0,0,0,14,60,1,1,1,0,0,0,5,3,4,11,5,5,1,32,4,13,6,APROVADO
26,0,0,0,13,59,0,1,1,0,0,0,3,2,14,5,3,3,0,7,3,13,4,REPROVADO
51,0,3,0,17,100,3,1,1,0,0,0,4,2,20,9,4,4,1,23,4,19,8,APROVADO
94,0,0,0,35,200,0,0,0,0,0,0,0,0,39,8,3,3,3,22,2,22,8,APROVADO
153,0,0,0,100,283,3,1,1,0,0,0,22,7,32,13,4,4,7,52,4,59,24,APROVADO
51,0,0,0,23,50,0,1,1,0,0,0,4,2,14,5,3,3,1,12,3,14,11,APROVADO
